 8 2000  81.3333      0.000     0.000     0.093   -35.590   -36.610   -25.540   -36.190   999.000    70.700     0.000     0.000   143.100   101.600   372.400     0.712     2.509   -15.990   -17.520   -16.650   -15.920   -15.560   -15.400   -19.060   -15.610   999.000   -18.600    12.890     0.036    -0.051     0.096   239.700   -22.200   -22.950     0.010     0.005   158.000   999.000
 8 2000  81.3750      0.005     0.004    -0.015   -33.670   -35.010   -23.380   -34.630   999.000    72.500     0.000     0.000   143.100   109.100   372.300     0.709     2.500   -15.960   -17.500   -16.630   -15.890   -15.530   -15.370   -19.040   -15.580   999.000   -18.580    12.870     0.014     0.031    -0.020   241.600   -22.190   -22.930     0.017     0.017   159.000   999.000
 8 2000  81.4167      0.111     0.094    -0.449   -32.460   -33.600   -21.570   -33.210   999.000    73.600     0.000     0.000   143.100   149.200   372.400     0.710     2.497   -15.930   -17.470   -16.590   -15.860   -15.490   -15.330   -19.000   -15.530   999.000   -18.550    12.860     0.001     0.425    -0.429   244.200   -22.180   -22.910    -0.053    -0.039   159.000   999.000
 8 2000  81.4583      0.431     0.367    -0.681   -32.890   -33.810   -21.970   -33.400   999.000    72.800     0.000     0.000   143.100   121.400   372.400     0.711     2.504   -15.920   -17.450   -16.580   -15.840   -15.460   -15.310   -18.970   -15.490   999.000   -18.540    12.930     0.507     0.914    -0.420   248.300   -22.170   -22.890    -0.301    -0.288   159.000   999.000
 8 2000  81.5000      0.966     0.828    -2.347   -32.490   -33.900   -21.370   -33.600   999.000    73.200     0.000     0.000   143.100   131.000   372.800     0.712     2.508   -15.920   -17.450   -16.570   -15.830   -15.450   -15.280   -18.950   -15.470   999.000   -18.540    13.470     0.782     2.554    -1.773   254.900   -22.140   -22.860    -0.589    -0.564   160.000   999.000
 8 2000  81.5417      1.489     1.322    -6.793   -30.580   -33.060   -19.230   -32.580   999.000    73.400     0.000     0.000   143.100   117.400   373.100     0.713     2.510   -15.910   -17.440   -16.550   -15.800   -15.430   -15.260   -18.940   -15.470   999.000   -18.540    14.520    -1.639     5.745    -7.400   261.200   -22.130   -22.830    -0.927    -0.865   160.000   999.000
 8 2000  81.5833      1.878     1.708   -12.200   -30.740   -32.920   -19.520   -32.570   999.000    73.200     0.000     0.000   143.100   120.000   373.400     0.713     2.511   -15.860   -17.400   -16.520   -15.770   -15.390   -15.230   -18.910   -15.450   999.000   -18.490    13.750    -4.450     8.870   -13.350   263.900   -22.120   -22.810    -1.085    -1.005   160.000   999.000
 8 2000  81.6250      2.083     1.887   -15.960   -30.730   -32.740   -19.830   -32.500   999.000    73.500     0.000     0.000   143.100   114.400   373.500     0.712     2.508   -15.840   -17.380   -16.510   -15.760   -15.390   -15.240   -18.910   -15.460   999.000   -18.460    13.710    -6.307    10.920   -17.260   265.600   -22.140   -22.830    -1.146    -1.053   161.000   999.000
 8 2000  81.6667      2.189     1.957   -19.370   -31.250   -33.000   -20.390   -32.730   999.000    73.200     0.000     0.082   143.200   110.500   373.500     0.711     2.507   -15.840   -17.390   -16.530   -15.790   -15.420   -15.270   -18.960   -15.500   999.000   -18.420    14.030    -8.050    12.380   -20.480   265.600   -22.160   -22.850    -1.124    -1.036   161.000   999.000
 8 2000  81.7083      2.082     1.861   -20.200   -31.610   -32.730   -20.590   -32.590   999.000    73.400     0.000     0.000   143.200   122.500   373.500     0.711     2.506   -15.830   -17.380   -16.520   -15.790   -15.410   -15.270   -18.960   -15.480   999.000   -18.400    14.060    -8.090    12.040   -20.170   265.100   -22.160   -22.850    -1.084    -1.024   161.000   999.000
 8 2000  81.7500      1.835     1.649   -18.180   -31.060   -32.340   -19.820   -32.310   999.000    73.500     0.000     0.000   143.300   124.100   373.700     0.711     2.508   -15.840   -17.400   -16.550   -15.820   -15.450   -15.310   -19.000   -15.530   999.000   -18.390    14.470    -7.350    10.630   -18.020   264.100   -22.170   -22.870    -1.032    -0.966   161.000   999.000
 8 2000  81.7917      1.455     1.291   -12.070   -31.080   -31.990   -19.660   -31.790   999.000    74.300     0.000     0.000   143.200   161.600   373.800     0.712     2.506   -15.850   -17.420   -16.570   -15.850   -15.470   -15.330   -19.020   -15.540   999.000   -18.380    14.580    -4.856     7.820   -12.710   261.000   -22.170   -22.870    -0.880    -0.810   161.000   999.000
 8 2000  81.8333      1.000     0.858    -4.891   -31.410   -32.950   -20.480   -32.380   999.000    73.900     0.000     0.000   143.200   175.600   373.800     0.713     2.509   -15.830   -17.390   -16.540   -15.820   -15.430   -15.310   -19.000   -15.510   999.000   -18.360    14.810    -3.471     5.516    -9.020   257.000   -22.150   -22.840    -0.712    -0.631   161.000   999.000
 8 2000  81.8750      0.378     0.324    -2.435   -33.180   -34.540   -21.310   -34.280   999.000    72.300     0.000     0.000   143.200   160.300   373.900     0.716     2.516   -15.800   -17.350   -16.490   -15.760   -15.330   -15.190   -18.870   -15.320   999.000   -18.350    14.300    -1.957     2.139    -4.132   247.700   -22.090   -22.760    -0.338    -0.293   161.000   999.000
 8 2000  81.9167      0.048     0.043    -1.955   -37.210   -36.330   -25.690   -35.990   999.000    70.900     0.000     0.000   143.100   149.200   373.800     0.720     2.519   -15.830   -17.380   -16.510   -15.770   -15.320   -15.180   -18.860   -15.280   999.000   -18.400    13.900    -1.533     0.708    -2.247   239.700   -22.100   -22.780    -0.053    -0.005   160.000   999.000
 8 2000  81.9583      0.000     0.000    -1.725   -40.600   -38.040   -29.330   -37.650   999.000    69.070     0.000     0.000   143.000   139.000   373.400     0.722     2.529   -15.890   -17.440   -16.560   -15.820   -15.370   -15.230   -18.900   -15.330   999.000   -18.470    13.720    -1.150     0.509    -1.655   236.500   -22.140   -22.840     0.032     0.076   159.000   999.000
 8 2000  82.0000      0.000     0.000    -1.562   -42.420   -40.740   -31.300   -39.540   999.000    66.700     0.000     0.000   143.100   122.200   373.100     0.724     2.539   -15.930   -17.490   -16.600   -15.860   -15.430   -15.280   -18.950   -15.390   999.000   -18.540    13.540    -1.017     0.497    -1.498   235.200   -22.170   -22.890     0.041     0.081   158.000   999.000
 8 2000  82.0417      0.000     0.000    -1.591   -42.990   -41.500   -31.900   -39.590   999.000    66.380     0.000     0.000   143.100   136.200   372.700     0.724     2.539   -15.960   -17.520   -16.640   -15.900   -15.480   -15.330   -19.000   -15.460   999.000   -18.600    13.380    -0.934     0.567    -1.471   234.700   -22.210   -22.960     0.052     0.090   158.000   999.000
 8 2000  82.0833      0.000     0.000    -1.515   -42.740   -40.260   -31.540   -39.310   999.000    67.170     0.000     0.000   143.100   128.500   372.700     0.725     2.537   -15.980   -17.550   -16.660   -15.920   -15.510   -15.360   -19.040   -15.510   999.000   -18.620    13.270    -0.986     0.401    -1.380   235.400   -22.240   -23.000     0.029     0.065   157.000   999.000
 8 2000  82.1250      0.000     0.000    -1.419   -44.910   -42.790   -33.790   -39.600   999.000    64.670     0.000     0.000   143.100   106.900   372.600     0.728     2.549   -15.980   -17.540   -16.650   -15.910   -15.490   -15.340   -19.020   -15.470   999.000   -18.620    13.180    -0.869     0.487    -1.330   235.300   -22.230   -22.990     0.055     0.096   157.000   999.000
 8 2000  82.1667      0.000     0.000    -1.378   -45.430   -43.000   -34.340   -39.600   999.000    65.020     0.000     0.000   143.100   116.900   372.300     0.727     2.548   -15.990   -17.560   -16.670   -15.930   -15.520   -15.360   -19.050   -15.510   999.000   -18.640    13.100    -0.928     0.365    -1.288   235.000   -22.260   -23.030     0.024     0.062   157.000   999.000
 8 2000  82.2083      0.000     0.000    -1.278   -45.600   -44.860   -34.500   -39.600   999.000    62.510     0.000     0.000   143.100   102.700   372.200     0.729     2.557   -16.010   -17.580   -16.690   -15.950   -15.550   -15.390   -19.070   -15.540   999.000   -18.670    13.030    -0.805     0.393    -1.177   232.600   -22.280   -23.060     0.026     0.060   156.000   999.000
 8 2000  82.2500      0.000     0.000    -1.261   -46.230   -45.630   -35.170   -39.600   999.000    62.160     0.000     0.000   143.100   102.200   372.100     0.729     2.559   -16.010   -17.580   -16.700   -15.950   -15.550   -15.390   -19.080   -15.540   999.000   -18.680    12.970    -0.835     0.342    -1.158   232.600   -22.290   -23.080     0.020     0.050   156.000   999.000
 8 2000  82.2917      0.000     0.000    -1.159   -46.660   -46.790   -35.590   -39.640   274.200    60.700     0.000     0.001   143.100    97.500   371.900     0.730     2.568   -16.020   -17.590   -16.700   -15.960   -15.560   -15.410   -19.090   -15.560   999.000   -18.690    12.930    -0.799     0.268    -1.049   229.900   -22.300   -23.100    -0.012     0.019   156.000   999.000
 8 2000  82.3333      0.000     0.000    -1.128   -46.800   -47.290   -35.900   -39.670   273.700    60.490     0.000     0.004   143.100    92.200   372.500     0.729     2.567   -16.030   -17.590   -16.710   -15.970   -15.580   -15.420   -19.100   -15.580   999.000   -18.690    12.890    -0.652     0.370    -0.985   228.200   -22.310   -23.110     0.011     0.042   156.000   999.000
 8 2000  82.3750      0.007     0.006    -1.076   -47.190   -47.820   -36.030   -39.670   273.400    59.720     0.000     0.005   143.100    90.700   372.500     0.730     2.572   -16.020   -17.600   -16.720   -15.970   -15.580   -15.420   -19.100   -15.580   999.000   -18.690    12.860    -0.637     0.349    -0.951   227.800   -22.310   -23.120    -0.002     0.027   155.000   999.000
 8 2000  82.4167      0.296     0.223    -1.376   -46.470   -46.830   -35.680   -39.670   273.400    60.770     0.000     0.027   143.000    94.700   372.600     0.729     2.569   -16.070   -17.640   -16.750   -16.000   -15.610   -15.440   -19.140   -15.620   999.000   -18.720    12.890     0.368     1.292    -0.928   233.500   -22.320   -23.130    -0.210    -0.177   156.000   999.000
 8 2000  82.4583      0.814     0.624    -1.439   -44.230   -44.730   -33.450   -39.630   999.000    62.510     0.000     3.756   143.000    94.500   373.000     0.726     2.556   -16.090   -17.660   -16.760   -16.000   -15.620   -15.450   -19.150   -15.640   999.000   -18.740    13.730     2.393     0.526     1.861   242.100   -22.300   -23.110    -0.511    -0.493   156.000   999.000
 8 2000  82.5000      1.309     1.084    -4.395   -43.050   -43.880   -32.010   -39.600   999.000    63.070     0.000     4.965   143.000    91.900   373.500     0.725     2.554   -16.050   -17.620   -16.720   -15.970   -15.590   -15.420   -19.120   -15.620   999.000   -18.720    14.670     1.083     2.733    -1.648   247.500   -22.290   -23.090    -0.719    -0.692   157.000   999.000
 8 2000  82.5417      1.672     1.507    -8.860   -40.860   -41.640   -30.150   -39.600   999.000    65.080     0.000     5.360   142.900    97.800   373.700     0.721     2.542   -16.030   -17.610   -16.710   -15.960   -15.600   -15.430   -19.120   -15.640   999.000   -18.700    14.190    -2.408     6.802    -9.240   253.100   -22.300   -23.090    -0.903    -0.840   157.000   999.000
 8 2000  82.5833      1.964     1.856   -12.930   -38.770   -39.660   -28.230   -39.050   999.000    66.890     0.000     5.224   142.900    97.200   373.800     0.718     2.531   -16.010   -17.590   -16.700   -15.950   -15.580   -15.410   -19.110   -15.650   999.000   -18.660    13.920    -5.036     9.720   -14.790   256.800   -22.300   -23.080    -0.981    -0.916   158.000   999.000
 8 2000  82.6250      2.204     2.093   -16.770   -37.010   -37.820   -26.680   -37.460   999.000    68.610     0.000     5.426   142.800   102.200   373.900     0.716     2.521   -15.980   -17.570   -16.690   -15.940   -15.580   -15.420   -19.130   -15.670   999.000   -18.610    14.190    -6.863    11.690   -18.590   259.500   -22.300   -23.070    -0.991    -0.949   158.000   999.000
 8 2000  82.6667      2.224     2.171   -19.820   -35.240   -35.920   -25.060   -35.600   999.000    70.400     0.000     5.526   142.800   100.900   373.800     0.713     2.510   -15.950   -17.540   -16.670   -15.930   -15.580   -15.420   -19.130   -15.670   999.000   -18.550    13.900    -8.270    12.930   -21.240   261.400   -22.300   -23.060    -0.985    -0.954   159.000   999.000
 8 2000  82.7083      2.108     2.051   -21.110   -34.220   -34.810   -24.020   -34.490   999.000    71.400     0.000     5.325   142.800   107.900   373.700     0.711     2.505   -15.910   -17.510   -16.650   -15.920   -15.560   -15.400   -19.120   -15.650   999.000   -18.490    13.830    -9.130    13.360   -22.530   262.300   -22.290   -23.040    -0.991    -0.940   159.000   999.000
 8 2000  82.7500      1.934     1.793   -20.240   -33.870   -34.310   -23.700   -33.980   999.000    71.900     0.000     5.259   142.800   109.400   373.500     0.710     2.501   -15.890   -17.500   -16.640   -15.920   -15.550   -15.400   -19.110   -15.620   999.000   -18.460    14.000   -10.090    14.110   -24.240   262.600   -22.280   -23.040    -0.980    -0.930   160.000   999.000
 8 2000  82.7917      1.514     1.386   -17.070   -34.850   -35.090   -24.760   -34.790   999.000    71.000     0.000     5.655   128.900   104.200   373.400     0.711     2.505   -15.860   -17.470   -16.620   -15.890   -15.520   -15.370   -19.080   -15.570   999.000   -18.430    14.360    -7.870    11.050   -18.960   259.700   -22.270   -23.020    -0.883    -0.840   160.000   999.000
 8 2000  82.8333      1.000     0.915    -9.180   -36.030   -36.140   -26.050   -35.860   999.000    70.200     0.000     5.770   110.700   100.900   373.200     0.713     2.510   -15.840   -17.440   -16.580   -15.850   -15.460   -15.320   -19.040   -15.510   999.000   -18.410    14.600    -4.304     6.655   -10.990   254.600   -22.250   -22.990    -0.685    -0.642   160.000   999.000
 8 2000  82.8750      0.408     0.397    -4.829   -37.120   -37.280   -27.240   -36.960   999.000    69.260     0.000     5.983   110.600    94.100   372.800     0.714     2.515   -15.840   -17.440   -16.570   -15.840   -15.430   -15.280   -18.990   -15.440   999.000   -18.430    14.390    -2.904     3.172    -6.108   246.800   -22.240   -22.980    -0.375    -0.337   160.000   999.000
 8 2000  82.9167      0.024     0.022    -3.499   -39.100   -39.190   -29.410   -38.840   999.000    67.960     0.000     6.455   110.500    97.100   372.400     0.716     2.524   -15.850   -17.440   -16.560   -15.810   -15.370   -15.210   -18.900   -15.310   999.000   -18.470    13.940    -2.195     1.250    -3.483   235.100   -22.220   -22.940     0.054     0.078   160.000   999.000
 8 2000  82.9583      0.000     0.000    -3.562   -39.840   -39.940   -30.240   -39.400   999.000    67.260     0.000     6.711   110.400    96.300   371.700     0.718     2.526   -15.910   -17.490   -16.610   -15.860   -15.430   -15.270   -18.960   -15.380   999.000   -18.560    13.750    -2.118     1.310    -3.463   233.300   -22.270   -23.020     0.099     0.122   159.000   999.000
 8 2000  83.0000      0.000     0.000    -3.505   -40.240   -40.370   -30.710   -39.580   999.000    67.010     0.000     6.803   110.400    94.000   371.400     0.718     2.527   -15.930   -17.520   -16.640   -15.890   -15.480   -15.320   -19.000   -15.440   999.000   -18.610    13.570    -2.062     1.330    -3.431   232.900   -22.310   -23.080     0.103     0.127   158.000   999.000
 8 2000  83.0417      0.000     0.000    -3.427   -40.570   -40.840   -31.150   -39.600   999.000    66.480     0.000     7.020   110.200    90.000   370.900     0.719     2.524   -15.950   -17.540   -16.660   -15.910   -15.500   -15.340   -19.020   -15.470   999.000   -18.630    13.410    -2.028     1.283    -3.350   232.800   -22.330   -23.110     0.096     0.118   158.000   999.000
 8 2000  83.0833      0.000     0.000    -3.350   -41.060   -41.290   -31.690   -39.600   999.000    66.100     0.000     7.490   110.200    92.500   370.700     0.720     2.522   -15.950   -17.550   -16.670   -15.920   -15.510   -15.350   -19.030   -15.480   999.000   -18.630    13.310    -1.967     1.277    -3.271   232.200   -22.330   -23.120     0.095     0.116   158.000   999.000
 8 2000  83.1250      0.000     0.000    -3.315   -40.880   -41.170   -31.500   -39.600   999.000    66.190     0.000     6.994   110.200    92.600   370.300     0.720     2.530   -15.960   -17.560   -16.680   -15.930   -15.520   -15.360   -19.050   -15.510   999.000   -18.650    13.210    -1.949     1.267    -3.244   232.200   -22.350   -23.140     0.098     0.119   158.000   999.000
 8 2000  83.1667      0.000     0.000    -3.288   -40.590   -40.960   -31.280   -39.600   999.000    66.320     0.000     7.040   110.100    88.600   369.900     0.718     2.532   -15.980   -17.580   -16.680   -15.940   -15.530   -15.370   -19.050   -15.520   999.000   -18.660    13.130    -1.946     1.244    -3.222   232.700   -22.360   -23.150     0.096     0.116   158.000   999.000
 8 2000  83.2083      0.000     0.000    -3.220   -40.530   -40.770   -31.210   -39.600   999.000    66.620     0.000     7.300   110.000    92.200   369.600     0.718     2.533   -15.970   -17.580   -16.690   -15.940   -15.550   -15.370   -19.070   -15.530   999.000   -18.670    13.050    -1.877     1.245    -3.161   232.900   -22.360   -23.160     0.102     0.120   158.000   999.000
 8 2000  83.2500      0.000     0.000    -3.217   -40.490   -40.800   -31.160   -39.600   999.000    66.390     0.000     7.130   110.000    91.700   369.500     0.720     2.534   -15.960   -17.580   -16.690   -15.940   -15.530   -15.370   -19.060   -15.530   999.000   -18.670    12.990    -1.923     1.198    -3.159   233.000   -22.370   -23.170     0.091     0.110   157.000   999.000
 8 2000  83.2917      0.000     0.000    -3.333   -40.670   -41.000   -31.350   -39.600   999.000    66.160     0.000     6.977   109.900    90.400   369.300     0.721     2.538   -15.960   -17.570   -16.690   -15.940   -15.540   -15.370   -19.060   -15.530   999.000   -18.670    12.950    -1.984     1.246    -3.265   232.800   -22.370   -23.170     0.095     0.115   158.000   999.000
 8 2000  83.3333      0.000     0.000    -3.119   -41.290   -41.630   -31.990   -39.600   999.000    65.690     0.000     6.724   109.900    90.200   369.200     0.722     2.545   -15.960   -17.570   -16.680   -15.930   -15.530   -15.370   -19.060   -15.510   999.000   -18.660    12.910    -1.823     1.193    -3.054   232.000   -22.360   -23.170     0.097     0.116   157.000   999.000
 8 2000  83.3750      0.017     0.014    -3.024   -40.470   -40.770   -31.110   -39.600   999.000    66.420     0.000     6.728   109.900    91.200   369.200     0.721     2.544   -15.970   -17.580   -16.700   -15.950   -15.550   -15.380   -19.090   -15.540   999.000   -18.680    12.880    -1.696     1.201    -2.942   233.200   -22.380   -23.190     0.086     0.104   158.000   999.000
 8 2000  83.4167      0.262     0.226    -3.505   -40.010   -40.350   -30.660   -39.440   999.000    66.530     0.000     6.567   109.800    91.000   369.400     0.722     2.544   -16.000   -17.610   -16.710   -15.960   -15.570   -15.390   -19.090   -15.560   999.000   -18.700    12.930    -0.204     1.536    -1.750   238.800   -22.370   -23.190    -0.109    -0.119   158.000   999.000
 8 2000  83.4583      0.849     0.684    -3.253   -38.530   -39.100   -29.030   -38.600   999.000    67.270     0.000     6.365   109.700    90.100   369.600     0.720     2.543   -16.010   -17.610   -16.710   -15.950   -15.560   -15.390   -19.090   -15.570   999.000   -18.700    14.060     1.964     1.493     0.469   248.600   -22.370   -23.170    -0.488    -0.528   158.000   999.000
 8 2000  83.5000      1.368     1.171    -2.520   -36.760   -37.530   -27.300   -37.060   999.000    68.520     0.000     6.368   109.600    89.000   369.900     0.718     2.537   -15.980   -17.590   -16.690   -15.930   -15.550   -15.370   -19.080   -15.560   999.000   -18.690    14.720     2.082     3.274    -1.177   258.100   -22.370   -23.160    -0.871    -0.902   159.000   999.000
 8 2000  83.5417      1.829     1.611    -2.244   -35.580   -36.460   -26.280   -36.060   999.000    69.530     0.000     6.269   109.600    88.800   370.000     0.717     2.531   -15.940   -17.550   -16.660   -15.900   -15.520   -15.350   -19.060   -15.550   999.000   -18.650    14.040     1.766     5.293    -3.489   265.700   -22.360   -23.150    -1.191    -1.199   159.000   999.000
 8 2000  83.5833      2.145     1.924    -2.301   -34.360   -35.220   -25.080   -34.780   999.000    70.500     0.000     6.398   109.600    88.900   370.400     0.716     2.523   -15.900   -17.510   -16.620   -15.860   -15.480   -15.310   -19.030   -15.510   999.000   -18.600    14.170     2.295     5.800    -3.469   271.400   -22.350   -23.120    -1.419    -1.432   159.000   999.000
 8 2000  83.6250      2.359     2.134    -2.564   -32.640   -33.490   -23.410   -33.080   999.000    71.900     0.000     6.261   109.600    90.200   370.500     0.715     2.514   -15.890   -17.510   -16.630   -15.880   -15.500   -15.330   -19.060   -15.560   999.000   -18.560    13.830     2.615     6.269    -3.613   275.900   -22.360   -23.130    -1.547    -1.574   160.000   999.000
 8 2000  83.6667      2.402     2.178    -2.941   -31.770   -32.620   -22.580   -32.210   999.000    72.300     0.000     6.631   109.500    88.200   370.500     0.714     2.509   -15.870   -17.500   -16.630   -15.880   -15.510   -15.340   -19.070   -15.570   999.000   -18.520    13.860     1.977     6.588    -4.577   277.500   -22.370   -23.140    -1.602    -1.617   161.000   999.000
 8 2000  83.7083      2.270     2.061    -3.380   -31.900   -32.540   -22.760   -32.160   999.000    72.500     0.000     7.010   109.300    84.000   370.400     0.719     2.493   -15.850   -17.480   -16.620   -15.880   -15.500   -15.340   -19.070   -15.550   999.000   -18.480    13.890     1.168     6.736    -5.552   275.900   -22.370   -23.130    -1.542    -1.535   161.000   999.000
 8 2000  83.7500      2.002     1.826    -4.026   -31.920   -32.550   -22.730   -32.170   999.000    72.400     0.000     6.919   109.100    84.500   370.100     0.724     2.490   -15.850   -17.490   -16.630   -15.890   -15.510   -15.350   -19.080   -15.550   999.000   -18.470    14.270     0.003     6.549    -6.546   272.800   -22.370   -23.130    -1.398    -1.378   161.000   999.000
 8 2000  83.7917      1.547     1.409    -4.587   -31.960   -32.570   -22.630   -32.250   999.000    72.300     0.000     6.439   109.000    89.700   370.000     0.725     2.494   -15.830   -17.480   -16.620   -15.880   -15.490   -15.340   -19.060   -15.520   999.000   -18.440    14.630    -1.136     5.823    -6.971   266.700   -22.360   -23.110    -1.105    -1.072   161.000   999.000
 8 2000  83.8333      1.027     0.918    -5.139   -32.250   -32.710   -22.800   -32.420   999.000    72.200     0.000     6.731   108.900    90.400   369.900     0.728     2.496   -15.820   -17.460   -16.600   -15.860   -15.460   -15.310   -19.040   -15.480   999.000   -18.440    14.710    -2.339     4.898    -7.260   259.100   -22.350   -23.100    -0.745    -0.695   161.000   999.000
 8 2000  83.8750      0.428     0.408    -5.537   -34.020   -34.550   -24.440   -34.220   999.000    71.000     0.000     6.528   108.700    91.600   369.600     0.730     2.501   -15.810   -17.450   -16.580   -15.830   -15.410   -15.260   -18.990   -15.400   999.000   -18.450    14.390    -3.331     3.615    -6.983   249.100   -22.330   -23.080    -0.350    -0.305   161.000   999.000
 8 2000  83.9167      0.050     0.060    -4.254   -36.860   -37.260   -27.340   -37.000   999.000    69.330     0.000     6.394   108.600    87.500   369.400     0.735     2.520   -15.810   -17.440   -16.560   -15.810   -15.360   -15.210   -18.920   -15.300   999.000   -18.460    13.950    -2.679     1.741    -4.458   238.700   -22.310   -23.040    -0.007     0.020   161.000   999.000
 8 2000  83.9583      0.000     0.000    -4.088   -37.490   -37.730   -28.160   -37.420   999.000    68.900     0.000     7.380   108.600    83.100   369.100     0.737     2.517   -15.870   -17.490   -16.610   -15.860   -15.410   -15.250   -18.960   -15.350   999.000   -18.540    13.770    -2.449     1.599    -4.088   235.500   -22.340   -23.100     0.110     0.136   160.000   999.000
 8 2000  84.0000      0.007     0.000    -4.000   -38.520   -38.770   -29.130   -38.430   999.000    68.020     0.000     7.460   108.500    85.900   368.700     0.739     2.525   -15.910   -17.530   -16.650   -15.900   -15.470   -15.300   -19.010   -15.410   999.000   -18.600    13.590    -2.402     1.559    -3.996   234.400   -22.380   -23.160     0.106     0.131   159.000   999.000
 8 2000  84.0417      0.000     0.000    -3.851   -39.270   -39.490   -29.910   -39.080   999.000    67.350     0.000     7.620   108.400    83.700   368.500     0.743     2.534   -15.920   -17.550   -16.660   -15.920   -15.490   -15.320   -19.030   -15.450   999.000   -18.630    13.430    -2.293     1.524    -3.855   233.700   -22.410   -23.190     0.105     0.129   159.000   999.000
 8 2000  84.0833      0.000     0.000    -3.814   -39.310   -39.550   -30.010   -39.070   999.000    66.930     0.000     8.080   108.400    78.100   368.100     0.743     2.527   -15.950   -17.570   -16.690   -15.940   -15.520   -15.350   -19.060   -15.490   999.000   -18.650    13.320    -2.275     1.504    -3.818   233.800   -22.430   -23.220     0.102     0.126   159.000   999.000
 8 2000  84.1250      0.000     0.000    -3.583   -40.690   -40.860   -31.290   -39.600   999.000    66.210     0.000     7.790   108.300    88.000   367.900     0.748     2.547   -15.950   -17.580   -16.690   -15.940   -15.520   -15.340   -19.060   -15.480   999.000   -18.660    13.230    -2.127     1.416    -3.585   232.700   -22.430   -23.230     0.096     0.118   158.000   999.000
 8 2000  84.1667      0.000     0.000    -3.566   -39.790   -39.900   -30.550   -39.380   999.000    66.660     0.000     8.320   108.200    78.600   367.500     0.749     2.543   -15.960   -17.600   -16.710   -15.950   -15.540   -15.370   -19.090   -15.510   999.000   -18.680    13.140    -2.098     1.436    -3.553   233.500   -22.450   -23.260     0.104     0.126   158.000   999.000
 8 2000  84.2083      0.000     0.000    -3.683   -39.440   -39.510   -30.320   -39.030   999.000    67.140     0.000     8.880   108.000    74.000   367.200     0.760     2.533   -15.960   -17.600   -16.720   -15.960   -15.560   -15.370   -19.100   -15.530   999.000   -18.690    13.070    -2.168     1.478    -3.683   233.900   -22.460   -23.270     0.104     0.126   158.000   999.000
 8 2000  84.2500      0.000     0.000    -3.664   -39.590   -39.690   -30.460   -39.180   999.000    66.960     0.000     8.350   107.900    77.900   366.700     0.758     2.543   -15.960   -17.600   -16.710   -15.960   -15.550   -15.360   -19.090   -15.520   999.000   -18.690    13.010    -2.192     1.441    -3.672   233.900   -22.450   -23.270     0.098     0.120   158.000   999.000
 8 2000  84.2917      0.000     0.000    -3.612   -40.290   -40.410   -31.100   -39.570   999.000    66.370     0.000     7.700   107.900    80.300   366.300     0.750     2.552   -15.950   -17.590   -16.700   -15.950   -15.540   -15.360   -19.080   -15.500   999.000   -18.680    12.960    -2.167     1.414    -3.617   233.100   -22.450   -23.260     0.097     0.119   158.000   999.000
 8 2000  84.3333      0.000     0.000    -3.728   -40.440   -40.560   -31.390   -39.590   999.000    66.350     0.000     8.800   107.700    76.900   366.000     0.745     2.557   -15.960   -17.600   -16.710   -15.960   -15.540   -15.370   -19.090   -15.510   999.000   -18.680    12.920    -2.226     1.464    -3.728   232.900   -22.460   -23.280     0.098     0.120   158.000   999.000
 8 2000  84.3750      0.016     0.013    -3.616   -41.720   -41.900   -32.610   -39.600   999.000    65.090     0.000     8.530   107.600    78.100   365.600     0.743     2.565   -15.950   -17.600   -16.710   -15.950   -15.540   -15.360   -19.080   -15.500   999.000   -18.680    12.890    -2.115     1.442    -3.597   231.800   -22.460   -23.270     0.078     0.100   158.000   999.000
 8 2000  84.4167      0.270     0.211    -3.838   -42.390   -42.580   -33.240   -39.600   999.000    64.260     0.000     8.510   107.400    80.600   365.200     0.745     2.576   -15.970   -17.610   -16.720   -15.960   -15.550   -15.360   -19.090   -15.500   999.000   -18.700    12.930    -0.508     1.692    -2.213   236.000   -22.460   -23.280    -0.101    -0.107   158.000   999.000
 8 2000  84.4583      0.829     0.658    -3.267   -41.640   -41.980   -32.230   -39.600   999.000    64.360     0.000     8.400   106.900    86.300   365.000     0.752     2.573   -15.990   -17.630   -16.740   -15.970   -15.570   -15.380   -19.110   -15.540   999.000   -18.730    13.990     1.908     1.530     0.375   245.400   -22.460   -23.290    -0.481    -0.519   158.000   999.000
 8 2000  84.5000      1.369     1.157    -2.266   -39.520   -39.950   -30.170   -39.170   999.000    66.100     0.000     8.020   105.800    83.500   364.900     0.755     2.567   -16.000   -17.650   -16.750   -15.990   -15.600   -15.410   -19.140   -15.590   999.000   -18.750    14.920     2.885     2.845     0.046   255.900   -22.480   -23.310    -0.875    -0.914   158.000   999.000
 8 2000  84.5417      1.845     1.606    -1.784   -37.120   -37.710   -27.740   -37.260   999.000    67.940     0.000     6.935   105.700    89.200   364.900     0.751     2.548   -15.980   -17.630   -16.730   -15.970   -15.590   -15.400   -19.140   -15.600   999.000   -18.730    14.250     2.917     4.515    -1.565   264.900   -22.480   -23.300    -1.207    -1.223   158.000   999.000
